2	0.826204	0.818383	0.000559
3	0.912343	0.466212	86
3	0.213959	0.708893	16
2	0.925205	0.802833	0.000937
3	0.576332	0.495006	50
3	0.937494	0.235411	71
3	0.269100	0.857075	38
2	0.647525	0.712583	0.000202
2	0.535421	0.671241	0.000127
3	0.362736	0.294047	2
3	0.639266	0.971155	43
2	0.022377	0.803566	0.000353
3	0.626761	0.125603	27
3	0.297361	0.547083	8
3	0.369661	0.666520	18
3	0.056142	0.835472	47
3	0.055477	0.043656	35
3	0.803555	0.694318	20
2	0.652321	0.912649	0.000949
2	0.972802	0.643735	0.000492
2	0.180258	0.570785	0.000445
2	0.807176	0.793098	0.000025
3	0.994627	0.353026	62
2	0.608663	0.463642	0.000380
3	0.905599	0.429070	51
3	0.886910	0.786886	22
3	0.903492	0.839957	32
2	0.932843	0.653293	0.000300
2	0.447922	0.679605	0.000487
3	0.197212	0.817037	68
3	0.759481	0.317270	59
3	0.912147	0.215645	21
3	0.268275	0.297847	38
2	0.274136	0.909003	0.000093
3	0.164876	0.621693	18
2	0.234964	0.149796	0.000135
2	0.257992	0.473632	0.000468
2	0.457695	0.134696	0.000236
3	0.689859	0.362818	59
2	0.534783	0.372342	0.000356
3	0.048285	0.374206	88
3	0.100200	0.315690	41
2	0.046808	0.582415	0.000859
3	0.272848	0.734753	18
3	0.541058	0.036591	9
3	0.560103	0.808347	58
2	0.285464	0.511400	0.000741
3	0.769912	0.605503	97
3	0.162597	0.536227	82
3	0.402436	0.119758	78
2	0.493720	0.181103	0.000706
3	0.413707	0.771135	69
3	0.103401	0.964494	4
3	0.469032	0.542986	73
3	0.174169	0.063527	12
2	0.532771	0.150345	0.000432
2	0.037176	0.698190	0.000604
3	0.060866	0.388228	20
3	0.452909	0.979515	17
3	0.046962	0.386655	77
2	0.380718	0.954879	0.000597
3	0.268806	0.160690	5
3	0.609101	0.392586	38
2	0.615457	0.036223	0.000328
2	0.043788	0.661095	0.000975
2	0.827796	0.904507	0.000981
3	0.484382	0.733075	94
3	0.522060	0.954440	30
2	0.751083	0.322850	0.000856
2	0.578395	0.071170	0.000038
2	0.562658	0.040494	0.000195
3	0.895784	0.774017	93
2	0.897412	0.531691	0.000962
2	0.390566	0.612353	0.000134
2	0.934787	0.940483	0.000033
3	0.815938	0.517828	40
3	0.524102	0.543096	27
3	0.114028	0.606639	14
2	0.255886	0.628269	0.000713
2	0.302123	0.866711	0.000473
2	0.602590	0.754778	0.000530
2	0.270453	0.120768	0.000812
2	0.632151	0.788929	0.000533
3	0.598348	0.623484	22
3	0.203327	0.272017	94
3	0.742951	0.644556	40
2	0.932826	0.762655	0.000173
2	0.250633	0.838533	0.000795
2	0.447316	0.754009	0.000734
2	0.214517	0.977021	0.000986
3	0.200086	0.103328	78
2	0.671953	0.214819	0.000665
2	0.610663	0.814878	0.000200
2	0.310423	0.764612	0.000712
2	0.201599	0.210274	0.000666
3	0.763318	0.165676	95
3	0.144090	0.069912	100
3	0.312647	0.697918	95
2	0.315473	0.497358	0.000636
3	0.354214	0.269943	90
3	0.943966	0.663281	9
2	0.746682	0.736546	0.000504
2	0.940483	0.693462	0.000876
3	0.995716	0.306044	25
3	0.247317	0.814666	15
3	0.736104	0.964144	61
3	0.072865	0.951547	74
2	0.658242	0.951387	0.000428
2	0.877449	0.045646	0.000981
2	0.356353	0.383452	0.000472
2	0.920702	0.783079	0.000119
2	0.681853	0.404671	0.000126
3	0.811086	0.087856	80
3	0.254754	0.684905	20
2	0.613251	0.205795	0.000764
3	0.232582	0.631947	6
2	0.673770	0.525690	0.000284
3	0.947634	0.565472	42
2	0.312270	0.146458	0.000535
3	0.739782	0.891964	8
3	0.311206	0.985957	5
3	0.097944	0.996426	97
3	0.743081	0.507626	49
2	0.928211	0.298829	0.000670
3	0.462984	0.720606	36
2	0.299897	0.684106	0.000137
2	0.938712	0.510528	0.000377
3	0.798884	0.654338	60
3	0.563152	0.155868	88
2	0.769462	0.199251	0.000481
3	0.095866	0.111853	56
2	0.216060	0.698122	0.000789
2	0.160425	0.314182	0.000928
3	0.723213	0.291774	97
2	0.735261	0.415426	0.000227
2	0.393178	0.814693	0.000633
2	0.341667	0.239100	0.000884
2	0.709266	0.133330	0.000406
2	0.591174	0.790343	0.000112
3	0.539648	0.668543	86
2	0.347775	0.357808	0.000515
3	0.127439	0.685750	49
2	0.237660	0.650858	0.000012
3	0.142170	0.412762	16
2	0.416416	0.709138	0.000074
2	0.837357	0.256043	0.000192
2	0.856791	0.276362	0.000701
2	0.597096	0.642350	0.000100
2	0.422093	0.975141	0.000252
3	0.723328	0.367626	20
2	0.322279	0.042742	0.000713
3	0.002478	0.902216	60
2	0.164970	0.888108	0.000420
3	0.046663	0.604152	42
3	0.169654	0.318099	44
2	0.684536	0.653378	0.000357
2	0.891739	0.246238	0.000820
3	0.620376	0.304476	3
3	0.743668	0.928139	59
2	0.451588	0.068276	0.000366
2	0.233691	0.767991	0.000191
2	0.555832	0.730730	0.000303
2	0.971634	0.732885	0.000090
2	0.643071	0.172599	0.000356
3	0.575518	0.224980	1
2	0.527266	0.628313	0.000791
2	0.871006	0.419257	0.000397
2	0.818332	0.344644	0.000362
2	0.926899	0.328224	0.000294
2	0.324691	0.115083	0.000909
3	0.872091	0.422914	54
3	0.179573	0.127431	97
2	0.867154	0.198312	0.000162
3	0.705343	0.609531	87
2	0.759271	0.997336	0.000778
3	0.100575	0.715949	60
3	0.850057	0.272605	3
3	0.330691	0.658083	5
3	0.053800	0.421181	93
3	0.684775	0.407967	73
3	0.221061	0.518456	46
2	0.549773	0.242912	0.000341
2	0.843563	0.305539	0.000723
3	0.617085	0.280143	23
2	0.020075	0.943342	0.000774
3	0.600168	0.095297	26
2	0.756196	0.663545	0.000209
2	0.421725	0.391649	0.000957
3	0.956745	0.048261	46
2	0.598760	0.436006	0.000885
2	0.205005	0.575513	0.000964
3	0.825445	0.290113	4
2	0.302664	0.973678	0.000167
2	0.102973	0.171123	0.000640
